=== Building runtime with case_study_instantiation_time feature ===
=== Building inferlib dependencies ===
=== Building std/text-completion ===
=== Building sdk/examples-inferlib cases ===

============================================================
  text-completion (0 inferlib deps, 1000 runs)
============================================================
  Starting engine... installing deps... warm-up... done.
  Run 681/1000: submitting... store+linker=329.1 us, deps=0.5 us, app=159.0 us, total=489.1 us
  Run 682/1000: submitting... store+linker=234.2 us, deps=0.4 us, app=133.0 us, total=367.9 us
  Run 683/1000: submitting... store+linker=354.9 us, deps=0.6 us, app=178.7 us, total=534.6 us
  Run 684/1000: submitting... store+linker=349.0 us, deps=0.6 us, app=157.8 us, total=507.8 us
  Run 685/1000: submitting... store+linker=343.4 us, deps=0.5 us, app=189.9 us, total=534.3 us
  Run 686/1000: submitting... store+linker=333.5 us, deps=0.6 us, app=160.0 us, total=494.5 us
  Run 687/1000: submitting... store+linker=191.3 us, deps=0.5 us, app=157.0 us, total=349.3 us
  Run 688/1000: submitting... store+linker=301.0 us, deps=0.4 us, app=190.1 us, total=491.9 us
  Run 689/1000: submitting... store+linker=179.2 us, deps=0.3 us, app=115.9 us, total=295.6 us
  Run 690/1000: submitting... store+linker=184.0 us, deps=0.3 us, app=120.4 us, total=304.9 us
  Run 691/1000: submitting... store+linker=183.1 us, deps=0.3 us, app=120.5 us, total=304.2 us
  Run 692/1000: submitting... store+linker=175.2 us, deps=0.3 us, app=137.8 us, total=313.5 us
  Run 693/1000: submitting... store+linker=166.4 us, deps=0.3 us, app=116.0 us, total=283.0 us
  Run 694/1000: submitting... store+linker=183.7 us, deps=0.3 us, app=117.4 us, total=301.6 us
  Run 695/1000: submitting... store+linker=301.4 us, deps=0.5 us, app=158.4 us, total=460.7 us
  Run 696/1000: submitting... store+linker=218.6 us, deps=0.4 us, app=117.6 us, total=336.8 us
  Run 697/1000: submitting... store+linker=341.2 us, deps=0.4 us, app=167.5 us, total=509.6 us
  Run 698/1000: submitting... store+linker=298.9 us, deps=0.5 us, app=172.8 us, total=472.5 us
  Run 699/1000: submitting... store+linker=306.5 us, deps=0.4 us, app=157.7 us, total=465.0 us
  Run 700/1000: submitting... store+linker=183.3 us, deps=0.3 us, app=133.9 us, total=317.8 us
  Run 701/1000: submitting... store+linker=221.1 us, deps=0.3 us, app=118.1 us, total=339.7 us
  Run 702/1000: submitting... store+linker=313.5 us, deps=0.5 us, app=155.9 us, total=470.2 us
  Run 703/1000: submitting... store+linker=186.8 us, deps=0.3 us, app=116.7 us, total=304.0 us
  Run 704/1000: submitting... store+linker=353.9 us, deps=0.6 us, app=177.4 us, total=532.4 us
  Run 705/1000: submitting... store+linker=371.4 us, deps=0.5 us, app=193.2 us, total=565.7 us
  Run 706/1000: submitting... store+linker=345.5 us, deps=0.5 us, app=180.5 us, total=526.9 us
  Run 707/1000: submitting... store+linker=335.3 us, deps=0.5 us, app=158.1 us, total=494.2 us
  Run 708/1000: submitting... store+linker=185.9 us, deps=0.3 us, app=117.2 us, total=303.5 us
  Run 709/1000: submitting... store+linker=200.1 us, deps=0.3 us, app=119.1 us, total=319.7 us
  Run 710/1000: submitting... store+linker=350.1 us, deps=0.5 us, app=169.1 us, total=520.2 us
  Run 711/1000: submitting... store+linker=167.7 us, deps=0.5 us, app=120.6 us, total=289.4 us
  Run 712/1000: submitting... store+linker=340.8 us, deps=0.8 us, app=215.5 us, total=557.6 us
  Run 713/1000: submitting... store+linker=180.3 us, deps=0.3 us, app=117.0 us, total=297.9 us
  Run 714/1000: submitting... store+linker=162.4 us, deps=0.4 us, app=125.6 us, total=288.7 us
  Run 715/1000: submitting... store+linker=212.2 us, deps=0.3 us, app=112.8 us, total=325.5 us
  Run 716/1000: submitting... store+linker=203.5 us, deps=0.3 us, app=118.7 us, total=322.8 us
  Run 717/1000: submitting... store+linker=149.1 us, deps=0.3 us, app=117.5 us, total=267.2 us
  Run 718/1000: submitting... store+linker=177.1 us, deps=0.3 us, app=147.8 us, total=325.6 us
  Run 719/1000: submitting... store+linker=223.3 us, deps=0.4 us, app=136.6 us, total=360.6 us
  Run 720/1000: submitting... store+linker=323.2 us, deps=0.5 us, app=155.5 us, total=479.6 us
  Run 721/1000: submitting... store+linker=315.1 us, deps=0.4 us, app=165.2 us, total=481.1 us
  Run 722/1000: submitting... store+linker=328.8 us, deps=0.5 us, app=160.8 us, total=490.5 us
  Run 723/1000: submitting... store+linker=361.3 us, deps=0.5 us, app=182.1 us, total=544.4 us
  Run 724/1000: submitting... store+linker=455.6 us, deps=0.5 us, app=186.0 us, total=642.8 us
  Run 725/1000: submitting... store+linker=364.3 us, deps=0.6 us, app=189.2 us, total=554.7 us
  Run 726/1000: submitting... store+linker=327.4 us, deps=0.4 us, app=157.5 us, total=485.8 us
  Run 727/1000: submitting... store+linker=189.6 us, deps=0.3 us, app=144.5 us, total=334.6 us
  Run 728/1000: submitting... store+linker=322.9 us, deps=0.6 us, app=161.2 us, total=485.2 us
  Run 729/1000: submitting... store+linker=162.4 us, deps=0.3 us, app=123.9 us, total=286.8 us
  Run 730/1000: submitting... store+linker=366.7 us, deps=0.7 us, app=221.9 us, total=589.9 us
  Run 731/1000: submitting... store+linker=303.6 us, deps=0.4 us, app=186.1 us, total=490.7 us
  Run 732/1000: submitting... store+linker=357.6 us, deps=0.5 us, app=162.2 us, total=520.7 us
  Run 733/1000: submitting... store+linker=341.9 us, deps=0.4 us, app=160.1 us, total=502.8 us
  Run 734/1000: submitting... store+linker=328.3 us, deps=0.5 us, app=161.6 us, total=490.8 us
  Run 735/1000: submitting... store+linker=321.0 us, deps=0.5 us, app=160.2 us, total=482.1 us
  Run 736/1000: submitting... store+linker=305.3 us, deps=0.4 us, app=160.6 us, total=466.8 us
  Run 737/1000: submitting... store+linker=192.4 us, deps=0.3 us, app=119.3 us, total=312.2 us
  Run 738/1000: submitting... store+linker=406.5 us, deps=0.6 us, app=184.6 us, total=592.1 us
  Run 739/1000: submitting... store+linker=354.4 us, deps=0.6 us, app=160.4 us, total=515.8 us
  Run 740/1000: submitting... store+linker=473.6 us, deps=0.6 us, app=188.0 us, total=662.8 us
  Run 741/1000: submitting... store+linker=280.3 us, deps=0.4 us, app=136.6 us, total=417.6 us
  Run 742/1000: submitting... store+linker=349.6 us, deps=0.7 us, app=180.0 us, total=530.7 us
  Run 743/1000: submitting... store+linker=338.1 us, deps=0.5 us, app=190.9 us, total=530.3 us
  Run 744/1000: submitting... store+linker=305.4 us, deps=0.4 us, app=161.8 us, total=468.1 us
  Run 745/1000: submitting... store+linker=162.3 us, deps=0.3 us, app=116.9 us, total=279.7 us
  Run 746/1000: submitting... store+linker=183.5 us, deps=0.3 us, app=118.9 us, total=303.0 us
  Run 747/1000: submitting... store+linker=176.8 us, deps=0.3 us, app=119.9 us, total=297.2 us
  Run 748/1000: submitting... store+linker=296.7 us, deps=0.4 us, app=164.5 us, total=462.2 us
  Run 749/1000: submitting... store+linker=162.1 us, deps=0.4 us, app=121.9 us, total=284.6 us
  Run 750/1000: submitting... store+linker=157.8 us, deps=0.3 us, app=128.3 us, total=286.8 us
  Run 751/1000: submitting... store+linker=319.2 us, deps=0.4 us, app=168.0 us, total=488.0 us
  Run 752/1000: submitting... store+linker=194.4 us, deps=0.3 us, app=111.4 us, total=306.3 us
  Run 753/1000: submitting... store+linker=308.2 us, deps=0.4 us, app=163.6 us, total=472.7 us
  Run 754/1000: submitting... store+linker=310.8 us, deps=0.5 us, app=162.5 us, total=474.3 us
  Run 755/1000: submitting... store+linker=305.3 us, deps=0.5 us, app=165.6 us, total=471.8 us
  Run 756/1000: submitting... store+linker=187.8 us, deps=0.3 us, app=129.7 us, total=318.2 us
  Run 757/1000: submitting... store+linker=192.2 us, deps=0.4 us, app=124.0 us, total=316.7 us
  Run 758/1000: submitting... store+linker=398.9 us, deps=0.5 us, app=182.3 us, total=582.2 us
  Run 759/1000: submitting... store+linker=355.6 us, deps=0.7 us, app=183.1 us, total=539.9 us
  Run 760/1000: submitting... store+linker=378.2 us, deps=0.7 us, app=182.7 us, total=562.3 us
  Run 761/1000: submitting... store+linker=252.3 us, deps=0.3 us, app=125.4 us, total=378.4 us
  Run 762/1000: submitting... store+linker=180.5 us, deps=0.3 us, app=143.7 us, total=324.8 us
  Run 763/1000: submitting... store+linker=302.0 us, deps=0.5 us, app=161.5 us, total=464.4 us
  Run 764/1000: submitting... store+linker=187.5 us, deps=0.4 us, app=119.9 us, total=308.1 us
  Run 765/1000: submitting... store+linker=180.8 us, deps=0.4 us, app=121.8 us, total=303.2 us
  Run 766/1000: submitting... store+linker=207.8 us, deps=0.3 us, app=127.6 us, total=335.9 us
  Run 767/1000: submitting... store+linker=164.8 us, deps=0.3 us, app=124.9 us, total=290.3 us
  Run 768/1000: submitting... store+linker=301.9 us, deps=0.5 us, app=159.4 us, total=462.3 us
  Run 769/1000: submitting... store+linker=180.8 us, deps=0.3 us, app=118.7 us, total=300.1 us
  Run 770/1000: submitting... store+linker=324.3 us, deps=0.4 us, app=158.0 us, total=483.2 us
  Run 771/1000: submitting... store+linker=348.1 us, deps=0.7 us, app=182.6 us, total=531.9 us
  Run 772/1000: submitting... store+linker=356.0 us, deps=0.7 us, app=162.8 us, total=520.0 us
  Run 773/1000: submitting... store+linker=327.0 us, deps=0.5 us, app=161.9 us, total=489.8 us
  Run 774/1000: submitting... store+linker=320.5 us, deps=0.5 us, app=165.5 us, total=487.0 us
  Run 775/1000: submitting... store+linker=303.2 us, deps=0.4 us, app=174.8 us, total=478.9 us
  Run 776/1000: submitting... store+linker=339.8 us, deps=0.7 us, app=165.6 us, total=506.7 us
  Run 777/1000: submitting... store+linker=193.8 us, deps=0.4 us, app=146.2 us, total=340.6 us
  Run 778/1000: submitting... store+linker=335.3 us, deps=0.9 us, app=168.7 us, total=505.5 us
  Run 779/1000: submitting... store+linker=181.6 us, deps=0.3 us, app=123.1 us, total=305.2 us
  Run 780/1000: submitting... store+linker=159.7 us, deps=0.3 us, app=117.0 us, total=277.2 us
  Run 781/1000: submitting... store+linker=207.1 us, deps=0.4 us, app=118.5 us, total=326.3 us
  Run 782/1000: submitting... store+linker=306.1 us, deps=0.6 us, app=192.8 us, total=500.1 us
  Run 783/1000: submitting... store+linker=182.5 us, deps=0.3 us, app=113.7 us, total=296.7 us
  Run 784/1000: submitting... store+linker=157.7 us, deps=0.3 us, app=126.1 us, total=284.5 us
  Run 785/1000: submitting... store+linker=312.5 us, deps=0.5 us, app=163.9 us, total=477.3 us
  Run 786/1000: submitting... store+linker=175.9 us, deps=0.3 us, app=121.6 us, total=298.1 us
  Run 787/1000: submitting... store+linker=332.8 us, deps=0.4 us, app=163.7 us, total=497.4 us
  Run 788/1000: submitting... store+linker=315.8 us, deps=0.6 us, app=178.8 us, total=495.7 us
  Run 789/1000: submitting... store+linker=344.2 us, deps=0.5 us, app=168.7 us, total=513.9 us
  Run 790/1000: submitting... store+linker=177.9 us, deps=0.3 us, app=142.3 us, total=320.8 us
  Run 791/1000: submitting... store+linker=164.8 us, deps=0.3 us, app=122.7 us, total=288.1 us
  Run 792/1000: submitting... store+linker=230.5 us, deps=0.3 us, app=119.5 us, total=350.6 us
  Run 793/1000: submitting... store+linker=345.5 us, deps=0.5 us, app=165.9 us, total=512.5 us
  Run 794/1000: submitting... store+linker=176.2 us, deps=0.3 us, app=120.4 us, total=297.2 us
  Run 795/1000: submitting... store+linker=319.5 us, deps=0.6 us, app=162.6 us, total=483.1 us
  Run 796/1000: submitting... store+linker=312.6 us, deps=0.6 us, app=158.4 us, total=472.0 us
  Run 797/1000: submitting... store+linker=300.0 us, deps=0.6 us, app=161.3 us, total=462.4 us
  Run 798/1000: submitting... store+linker=311.6 us, deps=0.5 us, app=159.1 us, total=471.6 us
  Run 799/1000: submitting... store+linker=185.3 us, deps=0.2 us, app=112.2 us, total=298.0 us
  Run 800/1000: submitting... store+linker=329.5 us, deps=0.5 us, app=174.1 us, total=504.5 us
  Run 801/1000: submitting... store+linker=333.5 us, deps=0.5 us, app=159.4 us, total=493.8 us
  Run 802/1000: submitting... store+linker=299.5 us, deps=0.4 us, app=175.3 us, total=475.7 us
  Run 803/1000: submitting... store+linker=172.6 us, deps=0.4 us, app=160.1 us, total=333.3 us
  Run 804/1000: submitting... store+linker=320.2 us, deps=0.5 us, app=159.9 us, total=481.1 us
  Run 805/1000: submitting... store+linker=337.6 us, deps=0.5 us, app=201.8 us, total=540.3 us
  Run 806/1000: submitting... store+linker=331.4 us, deps=0.5 us, app=170.7 us, total=503.1 us
  Run 807/1000: submitting... store+linker=323.9 us, deps=0.6 us, app=157.3 us, total=482.1 us
  Run 808/1000: submitting... store+linker=327.4 us, deps=0.4 us, app=159.4 us, total=487.7 us
  Run 809/1000: submitting... store+linker=335.2 us, deps=0.6 us, app=180.2 us, total=516.5 us
  Run 810/1000: submitting... store+linker=311.6 us, deps=0.6 us, app=164.9 us, total=477.5 us
  Run 811/1000: submitting... store+linker=308.2 us, deps=0.4 us, app=207.3 us, total=516.5 us
  Run 812/1000: submitting... store+linker=320.1 us, deps=0.5 us, app=158.6 us, total=479.6 us
  Run 813/1000: submitting... store+linker=290.2 us, deps=0.6 us, app=166.6 us, total=457.8 us
  Run 814/1000: submitting... store+linker=319.1 us, deps=0.5 us, app=190.0 us, total=510.1 us
  Run 815/1000: submitting... store+linker=334.6 us, deps=0.4 us, app=167.1 us, total=502.6 us
  Run 816/1000: submitting... store+linker=190.7 us, deps=0.3 us, app=142.7 us, total=333.9 us
  Run 817/1000: submitting... store+linker=311.7 us, deps=0.4 us, app=195.1 us, total=507.7 us
  Run 818/1000: submitting... store+linker=303.1 us, deps=0.5 us, app=161.3 us, total=465.3 us
  Run 819/1000: submitting... store+linker=340.9 us, deps=0.5 us, app=158.3 us, total=500.1 us
  Run 820/1000: submitting... store+linker=294.4 us, deps=0.4 us, app=161.9 us, total=457.1 us
  Run 821/1000: submitting... store+linker=430.9 us, deps=0.5 us, app=186.1 us, total=618.1 us
  Run 822/1000: submitting... store+linker=370.6 us, deps=0.6 us, app=182.0 us, total=553.8 us
  Run 823/1000: submitting... store+linker=183.5 us, deps=0.4 us, app=119.3 us, total=303.5 us
  Run 824/1000: submitting... store+linker=303.9 us, deps=0.6 us, app=158.7 us, total=463.6 us
  Run 825/1000: submitting... store+linker=382.9 us, deps=0.4 us, app=164.3 us, total=548.0 us
  Run 826/1000: submitting... store+linker=315.8 us, deps=0.5 us, app=163.4 us, total=480.2 us
  Run 827/1000: submitting... store+linker=178.3 us, deps=0.4 us, app=118.1 us, total=297.0 us
  Run 828/1000: submitting... store+linker=224.7 us, deps=0.4 us, app=143.2 us, total=368.6 us
  Run 829/1000: submitting... store+linker=213.1 us, deps=0.6 us, app=198.7 us, total=412.8 us
  Run 830/1000: submitting... store+linker=332.7 us, deps=0.5 us, app=160.9 us, total=494.4 us
  Run 831/1000: submitting... store+linker=319.3 us, deps=0.5 us, app=161.5 us, total=481.8 us
  Run 832/1000: submitting... store+linker=334.1 us, deps=0.4 us, app=203.2 us, total=538.2 us
  Run 833/1000: submitting... store+linker=214.1 us, deps=0.3 us, app=117.2 us, total=331.8 us
  Run 834/1000: submitting... store+linker=326.0 us, deps=0.5 us, app=164.4 us, total=491.4 us
  Run 835/1000: submitting... store+linker=302.0 us, deps=0.5 us, app=161.2 us, total=464.2 us
  Run 836/1000: submitting... store+linker=311.2 us, deps=0.7 us, app=176.0 us, total=488.2 us
  Run 837/1000: submitting... store+linker=189.8 us, deps=0.4 us, app=119.5 us, total=309.9 us
  Run 838/1000: submitting... store+linker=309.1 us, deps=0.5 us, app=160.3 us, total=470.3 us
  Run 839/1000: submitting... store+linker=327.3 us, deps=0.5 us, app=160.9 us, total=489.1 us
  Run 840/1000: submitting... store+linker=322.5 us, deps=0.6 us, app=204.8 us, total=528.4 us
  Run 841/1000: submitting... store+linker=449.3 us, deps=0.7 us, app=194.1 us, total=644.8 us
  Run 842/1000: submitting... store+linker=182.1 us, deps=0.3 us, app=120.3 us, total=302.9 us
  Run 843/1000: submitting... store+linker=174.3 us, deps=0.3 us, app=119.2 us, total=294.1 us
  Run 844/1000: submitting... store+linker=176.1 us, deps=0.3 us, app=119.5 us, total=296.2 us
  Run 845/1000: submitting... store+linker=343.4 us, deps=0.5 us, app=165.3 us, total=509.6 us
  Run 846/1000: submitting... store+linker=311.9 us, deps=0.5 us, app=161.7 us, total=474.5 us
  Run 847/1000: submitting... store+linker=185.0 us, deps=0.5 us, app=119.0 us, total=304.7 us
  Run 848/1000: submitting... store+linker=179.8 us, deps=0.3 us, app=120.6 us, total=300.9 us
  Run 849/1000: submitting... store+linker=345.9 us, deps=0.6 us, app=162.5 us, total=509.5 us
  Run 850/1000: submitting... store+linker=173.5 us, deps=0.3 us, app=111.5 us, total=285.6 us
  Run 851/1000: submitting... store+linker=239.3 us, deps=0.3 us, app=137.6 us, total=377.5 us
  Run 852/1000: submitting... store+linker=354.0 us, deps=0.5 us, app=178.7 us, total=533.7 us
  Run 853/1000: submitting... store+linker=205.4 us, deps=0.3 us, app=113.1 us, total=319.1 us
  Run 854/1000: submitting... store+linker=165.5 us, deps=0.3 us, app=114.0 us, total=280.0 us
  Run 855/1000: submitting... store+linker=396.7 us, deps=0.5 us, app=162.5 us, total=560.1 us
  Run 856/1000: submitting... store+linker=296.2 us, deps=0.5 us, app=161.1 us, total=458.2 us
  Run 857/1000: submitting... store+linker=186.4 us, deps=0.3 us, app=119.3 us, total=306.2 us
  Run 858/1000: submitting... store+linker=160.6 us, deps=0.3 us, app=117.2 us, total=278.4 us
  Run 859/1000: submitting... store+linker=353.7 us, deps=0.5 us, app=162.6 us, total=517.2 us
  Run 860/1000: submitting... store+linker=174.9 us, deps=0.3 us, app=139.4 us, total=314.8 us
  Run 861/1000: submitting... store+linker=166.0 us, deps=0.3 us, app=118.8 us, total=285.4 us
  Run 862/1000: submitting... store+linker=298.7 us, deps=0.5 us, app=199.0 us, total=498.6 us
  Run 863/1000: submitting... store+linker=209.7 us, deps=0.3 us, app=123.9 us, total=334.1 us
  Run 864/1000: submitting... store+linker=221.6 us, deps=0.3 us, app=120.8 us, total=342.9 us
  Run 865/1000: submitting... store+linker=364.8 us, deps=0.5 us, app=161.5 us, total=527.2 us
  Run 866/1000: submitting... store+linker=340.4 us, deps=0.5 us, app=161.9 us, total=503.3 us
  Run 867/1000: submitting... store+linker=192.1 us, deps=0.3 us, app=116.3 us, total=309.0 us
  Run 868/1000: submitting... store+linker=292.7 us, deps=0.5 us, app=164.7 us, total=458.3 us
  Run 869/1000: submitting... store+linker=187.9 us, deps=0.3 us, app=116.6 us, total=305.0 us
  Run 870/1000: submitting... store+linker=186.2 us, deps=0.3 us, app=120.4 us, total=307.2 us
  Run 871/1000: submitting... store+linker=307.7 us, deps=0.7 us, app=194.8 us, total=503.5 us
  Run 872/1000: submitting... store+linker=251.8 us, deps=0.6 us, app=128.8 us, total=381.5 us
  Run 873/1000: submitting... store+linker=204.7 us, deps=0.3 us, app=118.1 us, total=323.4 us
  Run 874/1000: submitting... store+linker=178.9 us, deps=0.3 us, app=122.1 us, total=301.4 us
  Run 875/1000: submitting... store+linker=173.9 us, deps=0.2 us, app=111.6 us, total=285.9 us
  Run 876/1000: submitting... store+linker=190.5 us, deps=0.3 us, app=118.4 us, total=309.7 us
  Run 877/1000: submitting... store+linker=322.8 us, deps=0.5 us, app=158.9 us, total=482.7 us
  Run 878/1000: submitting... store+linker=197.7 us, deps=0.4 us, app=169.7 us, total=368.1 us
  Run 879/1000: submitting... store+linker=185.5 us, deps=0.2 us, app=119.7 us, total=305.7 us
  Run 880/1000: submitting... store+linker=395.6 us, deps=0.7 us, app=173.5 us, total=570.2 us
  Run 881/1000: submitting... store+linker=214.2 us, deps=0.3 us, app=119.3 us, total=334.0 us
  Run 882/1000: submitting... store+linker=179.1 us, deps=0.3 us, app=119.5 us, total=299.2 us
  Run 883/1000: submitting... store+linker=176.6 us, deps=0.4 us, app=116.8 us, total=294.0 us
  Run 884/1000: submitting... store+linker=172.9 us, deps=0.3 us, app=120.9 us, total=294.2 us
  Run 885/1000: submitting... store+linker=190.1 us, deps=0.3 us, app=146.5 us, total=337.1 us
  Run 886/1000: submitting... store+linker=166.8 us, deps=0.2 us, app=121.2 us, total=288.4 us
  Run 887/1000: submitting... store+linker=165.4 us, deps=0.3 us, app=117.4 us, total=283.3 us
  Run 888/1000: submitting... store+linker=297.7 us, deps=0.4 us, app=155.0 us, total=453.6 us
  Run 889/1000: submitting... store+linker=355.6 us, deps=0.6 us, app=164.9 us, total=521.6 us
  Run 890/1000: submitting... store+linker=182.6 us, deps=0.5 us, app=117.8 us, total=301.2 us
  Run 891/1000: submitting... store+linker=315.1 us, deps=0.5 us, app=199.7 us, total=515.9 us
  Run 892/1000: submitting... store+linker=300.8 us, deps=0.5 us, app=159.2 us, total=460.9 us
  Run 893/1000: submitting... store+linker=327.6 us, deps=0.5 us, app=165.4 us, total=493.8 us
  Run 894/1000: submitting... store+linker=320.1 us, deps=0.5 us, app=175.3 us, total=496.4 us
  Run 895/1000: submitting... store+linker=320.1 us, deps=0.5 us, app=170.3 us, total=491.3 us
  Run 896/1000: submitting... store+linker=200.8 us, deps=0.3 us, app=120.8 us, total=322.1 us
  Run 897/1000: submitting... store+linker=307.6 us, deps=0.4 us, app=167.2 us, total=475.5 us
  Run 898/1000: submitting... store+linker=347.4 us, deps=0.6 us, app=172.5 us, total=520.9 us
  Run 899/1000: submitting... store+linker=363.5 us, deps=0.4 us, app=167.5 us, total=531.8 us
  Run 900/1000: submitting... store+linker=311.8 us, deps=0.5 us, app=202.4 us, total=515.2 us
  Run 901/1000: submitting... store+linker=179.5 us, deps=0.3 us, app=117.8 us, total=297.8 us
  Run 902/1000: submitting... store+linker=164.1 us, deps=0.3 us, app=159.6 us, total=324.1 us
  Run 903/1000: submitting... store+linker=316.7 us, deps=0.4 us, app=166.7 us, total=484.2 us
  Run 904/1000: submitting... store+linker=364.2 us, deps=0.6 us, app=177.4 us, total=542.7 us
  Run 905/1000: submitting... store+linker=457.1 us, deps=0.4 us, app=177.1 us, total=635.2 us
  Run 906/1000: submitting... store+linker=215.0 us, deps=0.3 us, app=250.0 us, total=465.7 us
  Run 907/1000: submitting... store+linker=385.6 us, deps=0.5 us, app=182.3 us, total=568.9 us
  Run 908/1000: submitting... store+linker=309.2 us, deps=0.5 us, app=186.9 us, total=497.1 us
  Run 909/1000: submitting... store+linker=359.7 us, deps=0.6 us, app=177.8 us, total=538.5 us
  Run 910/1000: submitting... store+linker=338.8 us, deps=0.5 us, app=176.6 us, total=516.5 us
  Run 911/1000: submitting... store+linker=342.8 us, deps=0.6 us, app=176.1 us, total=520.0 us
  Run 912/1000: submitting... store+linker=408.6 us, deps=0.5 us, app=182.5 us, total=592.2 us
  Run 913/1000: submitting... store+linker=355.1 us, deps=0.6 us, app=190.9 us, total=547.1 us
  Run 914/1000: submitting... store+linker=302.0 us, deps=0.6 us, app=159.4 us, total=462.4 us
  Run 915/1000: submitting... store+linker=185.7 us, deps=0.2 us, app=118.5 us, total=304.6 us
  Run 916/1000: submitting... store+linker=318.1 us, deps=0.5 us, app=192.2 us, total=511.3 us
  Run 917/1000: submitting... store+linker=355.0 us, deps=0.6 us, app=184.0 us, total=540.1 us
  Run 918/1000: submitting... store+linker=238.6 us, deps=0.3 us, app=137.1 us, total=376.3 us
  Run 919/1000: submitting... store+linker=306.7 us, deps=0.5 us, app=160.9 us, total=468.5 us
  Run 920/1000: submitting... store+linker=324.3 us, deps=0.5 us, app=170.9 us, total=496.1 us
  Run 921/1000: submitting... store+linker=414.9 us, deps=0.6 us, app=185.9 us, total=601.9 us
  Run 922/1000: submitting... store+linker=231.0 us, deps=0.4 us, app=137.4 us, total=369.2 us
  Run 923/1000: submitting... store+linker=329.8 us, deps=0.4 us, app=165.3 us, total=495.9 us
  Run 924/1000: submitting... store+linker=321.8 us, deps=0.4 us, app=159.6 us, total=482.3 us
  Run 925/1000: submitting... store+linker=300.2 us, deps=0.4 us, app=160.1 us, total=461.3 us
  Run 926/1000: submitting... store+linker=188.5 us, deps=0.4 us, app=112.8 us, total=302.1 us
  Run 927/1000: submitting... store+linker=383.9 us, deps=0.4 us, app=159.5 us, total=544.3 us
  Run 928/1000: submitting... store+linker=326.4 us, deps=0.6 us, app=161.0 us, total=488.5 us
  Run 929/1000: submitting... store+linker=250.9 us, deps=0.3 us, app=119.1 us, total=370.5 us
  Run 930/1000: submitting... store+linker=150.4 us, deps=0.3 us, app=134.7 us, total=285.5 us
  Run 931/1000: submitting... store+linker=184.9 us, deps=0.4 us, app=127.8 us, total=313.4 us
  Run 932/1000: submitting... store+linker=172.8 us, deps=0.3 us, app=114.4 us, total=287.7 us
  Run 933/1000: submitting... store+linker=309.3 us, deps=0.5 us, app=194.3 us, total=504.5 us
  Run 934/1000: submitting... store+linker=205.4 us, deps=0.2 us, app=120.1 us, total=326.0 us
  Run 935/1000: submitting... store+linker=305.5 us, deps=0.5 us, app=157.2 us, total=463.6 us
  Run 936/1000: submitting... store+linker=161.1 us, deps=0.2 us, app=117.1 us, total=278.7 us
  Run 937/1000: submitting... store+linker=189.4 us, deps=0.3 us, app=122.0 us, total=311.9 us
  Run 938/1000: submitting... store+linker=161.8 us, deps=0.3 us, app=125.2 us, total=287.5 us
  Run 939/1000: submitting... store+linker=204.8 us, deps=0.4 us, app=115.2 us, total=320.6 us
  Run 940/1000: submitting... store+linker=164.8 us, deps=0.4 us, app=117.5 us, total=283.1 us
  Run 941/1000: submitting... store+linker=192.5 us, deps=0.3 us, app=124.6 us, total=317.6 us
  Run 942/1000: submitting... store+linker=162.1 us, deps=0.3 us, app=124.7 us, total=287.4 us
  Run 943/1000: submitting... store+linker=301.0 us, deps=0.5 us, app=159.7 us, total=461.6 us
  Run 944/1000: submitting... store+linker=311.0 us, deps=0.4 us, app=176.3 us, total=488.1 us
  Run 945/1000: submitting... store+linker=184.0 us, deps=0.3 us, app=116.5 us, total=301.1 us
  Run 946/1000: submitting... store+linker=180.1 us, deps=0.3 us, app=137.9 us, total=318.7 us
  Run 947/1000: submitting... store+linker=173.6 us, deps=0.3 us, app=114.1 us, total=288.1 us
  Run 948/1000: submitting... store+linker=377.4 us, deps=0.6 us, app=205.3 us, total=583.9 us
  Run 949/1000: submitting... store+linker=358.4 us, deps=0.6 us, app=197.5 us, total=557.0 us
  Run 950/1000: submitting... store+linker=387.9 us, deps=0.5 us, app=183.5 us, total=572.4 us
  Run 951/1000: submitting... store+linker=356.2 us, deps=0.6 us, app=194.6 us, total=551.9 us
  Run 952/1000: submitting... store+linker=367.1 us, deps=0.6 us, app=183.6 us, total=551.8 us
  Run 953/1000: submitting... store+linker=410.2 us, deps=0.5 us, app=190.3 us, total=601.8 us
  Run 954/1000: submitting... store+linker=221.9 us, deps=0.3 us, app=119.5 us, total=342.0 us
  Run 955/1000: submitting... store+linker=323.1 us, deps=0.5 us, app=181.0 us, total=505.1 us
  Run 956/1000: submitting... store+linker=355.1 us, deps=0.5 us, app=162.1 us, total=518.1 us
  Run 957/1000: submitting... store+linker=442.8 us, deps=0.5 us, app=185.7 us, total=629.7 us
  Run 958/1000: submitting... store+linker=315.8 us, deps=0.5 us, app=155.7 us, total=472.4 us
  Run 959/1000: submitting... store+linker=389.9 us, deps=0.4 us, app=166.1 us, total=556.9 us
  Run 960/1000: submitting... store+linker=185.7 us, deps=0.3 us, app=120.4 us, total=306.6 us
  Run 961/1000: submitting... store+linker=296.6 us, deps=0.4 us, app=154.3 us, total=451.7 us
  Run 962/1000: submitting... store+linker=206.4 us, deps=0.3 us, app=121.5 us, total=328.4 us
  Run 963/1000: submitting... store+linker=162.3 us, deps=0.3 us, app=120.6 us, total=283.4 us
